,Prev Close,Moving Average 5,Moving Average 10
2331,-0.7684179898103638,-0.7682703627460403,-0.7680408513085398
2332,-0.7684179898103638,-0.7682503680354112,-0.7680509858887645
2333,-0.7678585000217424,-0.7681697710901615,-0.7680459001308526
2334,-0.767756773539129,-0.7680476517245526,-0.7680206164733998
2335,-0.7677059161635745,-0.7679255326197467,-0.7680055175137337
2336,-0.7678076348251849,-0.7678542979748929,-0.7680108465506443
2337,-0.7680619568974706,-0.7680578300770391,-0.7681026948138648
2338,-0.7688757596338742,-0.768230832337783,-0.7681489375313315
2339,-0.768621444079091,-0.7683834784151597,-0.7681642141212108
2340,-0.7684688458824177,-0.7685055975199657,-0.7681642141212108
2341,-0.7684179898103638,-0.7685870073876718,-0.768169306143818
2342,-0.7684688458824177,-0.7684750658529436,-0.7682151411340354
2343,-0.7683162724522539,-0.7684648877612602,-0.768296623806394
2344,-0.7685705736685315,-0.768393652073195,-0.7683373642942292
2345,-0.7681128077555226,-0.7683733005842791,-0.7683882922206551
2346,-0.7683162724522539,-0.7683224202971725,-0.7684035702461938
2347,-0.76821454466614,-0.7682918907165731,-0.7683322729241945
2348,-0.7681636846835845,-0.7681901272735284,-0.7682762536277336
2349,-0.7680619568974706,-0.7681392456824074,-0.7682151420476369
2350,-0.7678585000217424,-0.7680171263167987,-0.768143844856152
2351,-0.7677059161635745,-0.7678542998005127,-0.7680368988078956
2352,-0.7674007328052328,-0.7676100605476894,-0.7678993952729025
2353,-0.7669429694992248,-0.7674065289671491,-0.7677466154090591
2354,-0.7670446998923397,-0.7672335295752363,-0.7676345778602535
2355,-0.7669938438202858,-0.7670808801074226,-0.7674970743252605
2356,-0.7669429694992248,-0.7670096454625687,-0.7673799422740726
2357,-0.7670446998923397,-0.767029999559513,-0.7672679026370353
2358,-0.7670446998923397,-0.767029999559513,-0.7671660486113862
2359,-0.7670446998923397,-0.7670503497444147,-0.7670896578311203
2360,-0.7670955546608932,-0.7669994660668711,-0.7669878030223841
2361,-0.7666886513374406,-0.7669282282923832,-0.7669165050478124
2362,-0.7666886513374406,-0.7668773440932337,-0.7669012267612446
2363,-0.7667903791235545,-0.7668366372033594,-0.766880855668983
2364,-0.7668412456236124,-0.7667857553514357,-0.7668655765993285
2365,-0.7668412456236124,-0.7667654033409143,-0.7668299278730716
2366,-0.7665869313723297,-0.7666432858009252,-0.7667331663920874
2367,-0.7660783041732647,-0.7665109917340699,-0.7666414978473117
2368,-0.7661291693698222,-0.7663379907773401,-0.7665345512769975
2369,-0.7659765816011529,-0.7662056951456677,-0.7664428831237654
2370,-0.7661800280488772,-0.7661242824091304,-0.7663919566329986
2371,-0.7661800280488772,-0.7661751642610541,-0.7663563079067417
2372,-0.7663326132105455,-0.7663278129464595,-0.7663664940401878
2373,-0.7668921121236704,-0.7665109912124642,-0.7663715871069109
2374,-0.7668921121236704,-0.7666534641534116,-0.7663766801736338
2375,-0.7668921121236704,-0.7668162914521061,-0.7664174227497007
2376,-0.7669938438202858,-0.7669180580247849,-0.7664938131384231
2377,-0.7668412456236124,-0.7668875287049883,-0.7665549257626358
2378,-0.7667395256585016,-0.7668468205110998,-0.7666262225625773
2379,-0.7666886513374406,-0.7668162911913033,-0.7666822429031539
2380,-0.7667395256585016,-0.7667348766291461,-0.7667229845656193
2381,-0.7665869313723297,-0.7666432889305594,-0.7667280784154292
2382,-0.7663834875316065,-0.7665415226186835,-0.7666618732465514
2383,-0.7662308945489351,-0.7664499351808995,-0.7665956680776738
2384,-0.7662308945489351,-0.7663481688690237,-0.7665294629087959
2385,-0.7662308945489351,-0.7662667561324864,-0.7664479786702636
2386,-0.7661800280488772,-0.7661955191404071,-0.7663664957368762
2387,-0.7660274428872088,-0.7661242824091304,-0.7662799192147076
2388,-0.765874851208038,-0.7660021622611132,-0.7661729727749079
2389,-0.7656205343497543,-0.7658291602611721,-0.7660354695009438
2390,-0.7653662253124736,-0.7657172174224297,-0.7659387078894452
2391,-0.7656205343497543,-0.7657070411563661,-0.7658979659659507
2392,-0.7659765816011529,-0.765737571519374,-0.765877595134718
2393,-0.7660274428872088,-0.7658403609607962,-0.7658679214011375
2394,-0.7661342790917869,-0.7660454177163524,-0.7658839626753808
2395,-0.7663911051885354,-0.7662098685127339,-0.765910239417545
2396,-0.7664424644117828,-0.7663339133857198,-0.7659672230855308
2397,-0.7665965616340326,-0.7664477819926421,-0.7660394851705985
2398,-0.7665965616340326,-0.7665402749378908,-0.7661372110231075
2399,-0.7665965616340326,-0.7665402749378908,-0.7662398282974612
2400,-0.7663911051885354,-0.7665813818993237,-0.7663426962901394
2401,-0.7666479182502789,-0.7665608272449944,-0.7663944862647345
2402,-0.7664938288490322,-0.7665299956547048,-0.7664360407714086
2403,-0.7664424644117828,-0.7664786091492832,-0.7664566118118603
2404,-0.766339730323282,-0.7664580552773625,-0.7664463259653482
2405,-0.7662883763140366,-0.7663758418761026,-0.7664257549248965
2406,-0.7662370131802877,-0.7663347351754726,-0.7663948975158748
2407,-0.7662883763140366,-0.7662833489308538,-0.7663537529551961
2408,-0.7661856344045328,-0.7662627974061587,-0.7663177527534327
2409,-0.7662370131802877,-0.7662525207310013,-0.7663023241141791
2410,-0.7662370131802877,-0.7662627974061587,-0.7662663245649882
2411,-0.7662883763140366,-0.7662525207310013,-0.7662406106012805
2412,-0.7662370131802877,-0.7662833520604879,-0.7662303242327103
2413,-0.766339730323282,-0.7662936287356453,-0.7662251823535703
2414,-0.7662883763140366,-0.7663347351754726,-0.7662406106012805
2415,-0.7664424644117828,-0.7663347351754726,-0.766245753394022
2416,-0.7662883763140366,-0.76638611855126,-0.7662663245649882
2417,-0.7664938288490322,-0.7664066734663921,-0.7662920399643552
2418,-0.7664424644117828,-0.7664786101924947,-0.7663331823062878
2419,-0.7666479182502789,-0.7665402725906652,-0.7663846112778191
2420,-0.7667506549457808,-0.7666430411678602,-0.7664360401188361
2421,-0.7668020167760291,-0.7666738711933326,-0.7664771824607687
2422,-0.7666479182502789,-0.7667458100058578,-0.7665234694226454
2423,-0.7668020167760291,-0.7668074713608172,-0.766590326380858
2424,-0.7669561035702749,-0.76688968502288,-0.7666623267843846
2425,-0.7671615613192725,-0.7668999632628546,-0.76671889920123
2426,-0.766853387730781,-0.7669513487250647,-0.7667600425872784
2427,-0.7669047443470275,-0.7669616269650392,-0.7668011867564135
2428,-0.766853387730781,-0.7669719052050138,-0.7668371877412639
2429,-0.7670074745250267,-0.7668794127813707,-0.7668320439044064
2430,-0.7666992813840278,-0.7667252576987542,-0.7667600431093363
2431,-0.766082915958038,-0.7665505497874284,-0.7666983284218072
2432,-0.7660315489137876,-0.7663861172472458,-0.7666211844424521
2433,-0.7660315489137876,-0.7661908552031965,-0.7665286123459014
2434,-0.7660315489137876,-0.766098365126779,-0.7664360409019231
2435,-0.7662370131802877,-0.7660161462486592,-0.7663177514482878
2436,-0.7656719835145362,-0.7660161462486592,-0.7662303217529352
2437,-0.7660315489137876,-0.7661805787888418,-0.7662303217529352
2438,-0.766853387730781,-0.7663244566746952,-0.766204607397684
2439,-0.7667506549457808,-0.766427225512693,-0.7662097512345414
2440,-0.7667506549457808,-0.7666430448191,-0.7662766093673844
2441,-0.7667506549457808,-0.7668177527304257,-0.7663640390627371
2442,-0.7669047443470275,-0.7668485822342925,-0.7664617547351164
2443,-0.7670074745250267,-0.7668999663924887,-0.7665594704074956
2444,-0.7670074745250267,-0.7668999663924887,-0.7666108993790269
2445,-0.7667506549457808,-0.7668999663924887,-0.7667189025946065
2446,-0.7667506549457808,-0.7668485809302784,-0.7667806172821356
2447,-0.7666479182502789,-0.7667869180105021,-0.7667651872072226
2448,-0.7666992813840278,-0.7667252550907259,-0.7667600433703652
2449,-0.7666992813840278,-0.7668280226247094,-0.7668114716893243
2450,-0.7672642901937713,-0.7669719005105627,-0.7668834730064522
2451,-0.7674697609777739,-0.7671055014604556,-0.7669246163925005
2452,-0.7673156598450227,-0.767341871769952,-0.7670120458268244
2453,-0.7678806673512656,-0.7676193506056984,-0.7671200473457156
2454,-0.7680861290107647,-0.7677837831458809,-0.7672537632198583
2455,-0.7680861290107647,-0.7678767499698924,-0.7673722882521375
2456,-0.7679344119804302,-0.7679277810010413,-0.767464684284649
2457,-0.76757071448459,-0.7678137869479523,-0.7675259254656288
2458,-0.7673109216207008,-0.7676898701291615,-0.7676027730465899
2459,-0.7674667889966311,-0.7676075362369889,-0.7676438579621493
2460,-0.767674621723542,-0.7674827890219513,-0.7676279539891436
2461,-0.7673109216207008,-0.7674619957330223,-0.7676430859689743
2462,-0.7674667889966311,-0.7675035786596405,-0.7676068490139363
2463,-0.7675187543476116,-0.7674204172400525,-0.7675032201218144
2464,-0.7670511457023181,-0.7672332985039191,-0.7673683769940705
2465,-0.7667393966119519,-0.7670669714918975,-0.7672227136935155
2466,-0.7664796141760667,-0.7668382721763715,-0.7670978592308026
2467,-0.7663237428896349,-0.7666407562741677,-0.7670198251426644
2468,-0.7665315638850412,-0.7665056121538629,-0.7669105777325054
2469,-0.7663756912951089,-0.7664016574453459,-0.7667649148234937
2470,-0.76621982782968,-0.7663704709023895,-0.7666660724195711
2471,-0.7663237428896349,-0.7663288879757711,-0.7665308141252526
2472,-0.7661159101627241,-0.7662561192886052,-0.7663955546563035
2473,-0.7661678637822,-0.7661625622677638,-0.766281104938798
2474,-0.7659080904708183,-0.7660378155743321,-0.7661666550907782
2475,-0.7655963400769517,-0.7658714862150849,-0.766067811512225
2476,-0.7654924237134962,-0.7657571359053148,-0.7659897772935723
2477,-0.7655443838504747,-0.765611599313391,-0.7658805300139278
2478,-0.7654404674870193,-0.7654868513159452,-0.7657712828647977
2479,-0.7652845962005875,-0.7654660598526359,-0.7656984506924623
2480,-0.7654924237134962,-0.7654556645121857,-0.765610011728602
2481,-0.7654404674870193,-0.7654868513159452,-0.7655683939224031
2482,-0.7657002564404071,-0.7654972466563954,-0.7655007647099865
2483,-0.7654924237134962,-0.7654764562362977,-0.7654279324071366
2484,-0.7651806850511341,-0.7653725020493863,-0.7653655055020665
2485,-0.7649728575382253,-0.7653101289634732,-0.7653290897421849
2486,-0.7651287249141556,-0.7652061737333505,-0.7652926739823035
2487,-0.7651806850511341,-0.7651126154084952,-0.7652510564371334
2488,-0.7650248163717033,-0.7650814293871444,-0.7652250456834883
2489,-0.7650248163717033,-0.7650918252492003,-0.7651782259614864
2490,-0.7650248163717033,-0.7650918252492003,-0.7651470123784369
2491,-0.7651287249141556,-0.7651438022122545,-0.7651210007111902
2492,-0.7654404674870193,-0.7652061752981677,-0.7651053945722378
2493,-0.765336558944567,-0.7652373613195185,-0.7651053945722378
2494,-0.7651806850511341,-0.7652789413773053,-0.7651314050648541
2495,-0.7652326347601085,-0.7652581514788133,-0.7651210011027337
2496,-0.7650248163717033,-0.7651645926323523,-0.765100192134377
2497,-0.7649728575382253,-0.7651022195464392,-0.765100192134377
2498,-0.7650248163717033,-0.7651022195464392,-0.7651157986648728
2499,-0.7651806850511341,-0.7651022195464392,-0.7651366067196281
2500,-0.7652326347601085,-0.7651230094449312,-0.7651366067196281
2501,-0.7651287249141556,-0.7651438003866348,-0.7651001912207757
2502,-0.7650767712946798,-0.7651853804444215,-0.7650897856924813
2503,-0.7652326347601085,-0.7652165675089838,-0.7651053927450351
2504,-0.765336558944567,-0.7652893372393613,-0.7651418091574891
2505,-0.7655963400769517,-0.7654140847152017,-0.765214640938281
2506,-0.7657522165773855,-0.7655492270098865,-0.7652926751569339
2507,-0.7657522165773855,-0.7656219967402641,-0.765349899624143
2508,-0.7655963400769517,-0.7656323905158973,-0.7653707080704419
2509,-0.7653885073500409,-0.7655804138136458,-0.7653811135987361
2510,-0.765336558944567,-0.7654764564971004,-0.765391517691371
2511,-0.7652326347601085,-0.7653724991805549,-0.7654071236998089
2512,-0.7652326347601085,-0.7652893354137414,-0.7654019221755494
2513,-0.7651806850511341,-0.7652685449936437,-0.7653967193461451
2514,-0.7652845962005875,-0.7652789387692769,-0.7653759098557303
2515,-0.7653885073500409,-0.7653413131592042,-0.7653551003653157
2516,-0.7655443838504747,-0.7654452704757496,-0.7653551003653157
2517,-0.7657522165773855,-0.7655596218287312,-0.7653707076788984
2518,-0.7657522165773855,-0.7656611708918403,-0.7654111220110371
2519,-0.7657921414942365,-0.7657103995145531,-0.7654409590578202
2520,-0.7656345534976445,-0.7657074211461058,-0.7654706828180309
2521,-0.7655294978747511,-0.7656103106865524,-0.7654741092147886
2522,-0.7652668555587663,-0.7654921810828093,-0.7654722184514537
2523,-0.7651618012393734,-0.7653975912827167,-0.7654757010999544
2524,-0.7653193788079613,-0.7652924921713321,-0.7654477416345433
2525,-0.7651092649551734,-0.7651663739157581,-0.7653831373563306
2526,-0.7648991550128871,-0.7651453547715688,-0.7653240213426995
2527,-0.7651618012393734,-0.765134843373854,-0.765259645073291
2528,-0.7651092649551734,-0.7650928040422635,-0.7651912712757412
2529,-0.7651092649551734,-0.7651243345841678,-0.7651544550974217
2530,-0.7652668555587663,-0.7651558625180436,-0.7651071189296053
2531,-0.7650567325814749,-0.7651558625180436,-0.7650966002452531
2532,-0.7651618012393734,-0.7651558625180436,-0.7650913399894755
2533,-0.7651092649551734,-0.765124332497745,-0.7650545234196126
2534,-0.7649516769585815,-0.7650928019558408,-0.7650545234196126
2535,-0.7651092649551734,-0.7650928019558408,-0.7650703010545973
2536,-0.7650567325814749,-0.76507177994282,-0.7650597809345858
2537,-0.7650567325814749,-0.7650927985654039,-0.765070299357909
2538,-0.7652143166675653,-0.7651558591276066,-0.7650860782980387
2539,-0.7652668555587663,-0.7652084080312916,-0.7650965965908474
2540,-0.7653719059676577,-0.7652399372691817,-0.7651123748784048
2541,-0.7652143166675653,-0.765229429261904,-0.765096596199304
2542,-0.7650042132427815,-0.7650402548777756,-0.7650124454193418
2543,-0.7642688173650249,-0.7648826068627059,-0.7649651106871846
2544,-0.7644789260038108,-0.7646619021974762,-0.7648809599072224
2545,-0.7642688173650249,-0.7644727278133479,-0.7648020689914942
2546,-0.7642688173650249,-0.7642835531684167,-0.7647021410986052
2547,-0.7640587126367406,-0.7642415156624461,-0.7645864349181588
2548,-0.7640587126367406,-0.7641153994932948,-0.7644444298080859
2549,-0.7638485935699507,-0.7640628503288067,-0.7643076844317325
2550,-0.7640061750490401,-0.7640208128228362,-0.7641919782512863
2551,-0.7640587126367406,-0.7641048886171858,-0.7641393832633515
2552,-0.7644789260038108,-0.7642204959966509,-0.7641762000942435
2553,-0.7646365218214057,-0.7643781437509177,-0.764191979556431
2554,-0.7646365218214057,-0.7645778300543665,-0.7642656119130701
2555,-0.7650042132427815,-0.7647670046992977,-0.7643392442697091
2556,-0.7650042132427815,-0.7648405740511867,-0.7644181351854371
2557,-0.7648466278531906,-0.7648826118179599,-0.7644970261011653
2558,-0.7648466278531906,-0.7648931206076462,-0.764581177272671
2559,-0.7646890450706006,-0.7649036286149238,-0.7646863655518521
2560,-0.7650567325814749,-0.7649561777794118,-0.7648073322491048
2561,-0.7652668555587663,-0.7650822955133801,-0.76490726236074
2562,-0.7654769681080537,-0.7653030009610184,-0.7650387478728595
2563,-0.7659497203663248,-0.7655657436538242,-0.7651754920745826
2564,-0.7660022410085188,-0.7657759397901706,-0.7652859398264542
2565,-0.7661072992384133,-0.7659230748427085,-0.7653858685024302
2566,-0.7660022410085188,-0.7660386814397652,-0.7655068354607119
2567,-0.7660547733822173,-0.7659440937260953,-0.7655699490024842
2568,-0.7654769681080537,-0.7656708422436032,-0.7655646900518516
2569,-0.7646365218214057,-0.7653450392493975,-0.7655068365048278
2570,-0.7644789260038108,-0.7650402561817898,-0.7654279441534402
2571,-0.7644789260038108,-0.7645988463297247,-0.7652649012831195
2572,-0.7638485935699507,-0.7642204962574538,-0.7650282273613046
2573,-0.7635859629854704,-0.764052340756712,-0.7648073325101339
2574,-0.7637960755347578,-0.7638841852559705,-0.7645601391208798
2575,-0.7636384797171628,-0.763737049160221,-0.7643339836223881
2576,-0.7637435353400562,-0.7637475595147243,-0.7641183470692775
2577,-0.7639011246401487,-0.7637370481170097,-0.7639237477543568
2578,-0.7635334267012704,-0.7636214378687133,-0.763781741861197
2579,-0.7632182520115871,-0.7635793974939115,-0.763676552798929
2580,-0.763428360650373,-0.7634637922008691,-0.763545068200411
2581,-0.7631657365833951,-0.763218621099494,-0.7634276360964235
2582,-0.7626757520484982,-0.7630894577099454,-0.7633577381507255
2583,-0.7628878641675544,-0.7629703044550503,-0.7632402546240312
2584,-0.7626227204341078,-0.7628621625569166,-0.7631650983802728
2585,-0.7628878641675544,-0.7628383948115829,-0.7630953514398331
2586,-0.7630469446722202,-0.7628596139915518,-0.7629832783910879
2587,-0.7627818061527756,-0.7627959559300398,-0.7628867840732532
2588,-0.7625696992477214,-0.7627535188741165,-0.7628059188649202
2589,-0.7624106187430556,-0.7626580321730526,-0.7627040162878828
2590,-0.7624106187430556,-0.7625519354908002,-0.7626390277750281
2591,-0.762516670240332,-0.7624352298705707,-0.7625912431594434
2592,-0.7621985079275,-0.7622654725187779,-0.7624744342621188
2593,-0.7617212468609952,-0.7621063272345964,-0.7623735557017257
2594,-0.7616152057917228,-0.761925961466432,-0.7622355098790501
2595,-0.761509145169943,-0.7617137673195187,-0.7620762264784512
2596,-0.761456117466054,-0.7615227913093628,-0.7619222522765615
2597,-0.7612440040434973,-0.7613742539199474,-0.7617629669182453
2598,-0.7609788524890477,-0.7613848615539103,-0.7616886336988252
2599,-0.7616682230676077,-0.7614697380129826,-0.7616408476475811
2600,-0.7619333602835519,-0.761554616036872,-0.7615771343917532
2601,-0.7618803404006659,-0.76165010221633,-0.7615293480794801
2602,-0.7617212468609952,-0.7617562025498221,-0.7615081111541292
2603,-0.761509145169943,-0.7616607155879556,-0.7614656346931377
2604,-0.7611909763396084,-0.7613636439387585,-0.7613594451068327
2605,-0.760448587181663,-0.7610984004075078,-0.7612691841607708
2606,-0.7605546451964419,-0.7608437681614597,-0.7611895421341853
2607,-0.760448587181663,-0.7606315729713351,-0.7611364487114348
2608,-0.760448587181663,-0.7604406016556304,-0.7609930953867385
2609,-0.7602364959186149,-0.7604618216180076,-0.7608550499556064
2610,-0.7605546451964419,-0.7605891380018345,-0.760786026587468
2611,-0.7611909763396084,-0.7607376743480386,-0.7607329326426596
2612,-0.7611909763396084,-0.7611408447659107,-0.7608285030484595
2613,-0.762463645143444,-0.7616288882524179,-0.7609771679211256
2614,-0.7626757520484982,-0.7621275445889452,-0.7612373314482914
2615,-0.7630469446722202,-0.7624564446168911,-0.7614656374339419
2616,-0.7628348286426625,-0.76298693141859,-0.7618054433792367
2617,-0.7638423654445561,-0.7631566851191429,-0.7620921538135496
2618,-0.7633120792811633,-0.7632203442238664,-0.7623682442842703
2619,-0.7629939221823333,-0.7632309536834494,-0.7626230979601546
2620,-0.7630999710726086,-0.7632840030677868,-0.7628142382496964
2621,-0.7630999710726086,-0.7631566861623544,-0.7630159979807724
2622,-0.7632060316943885,-0.7631036383428338,-0.7630744015158333
2623,-0.7630469446722202,-0.7629232736178807,-0.7630159981112868
2624,-0.7620924538232225,-0.7627216907561704,-0.7629204286190883
2625,-0.7620924538232225,-0.7625094973916656,-0.7628407876366186
2626,-0.7620394222088321,-0.7625307152676201,-0.7627876921256364
2627,-0.7633120792811633,-0.7625837630871406,-0.7627876921256364
2628,-0.7633120792811633,-0.7628914418486951,-0.7628514043373484
2629,-0.7636302415939953,-0.763135463070343,-0.7628726419152719
2630,-0.7633120792811633,-0.7633794858568079,-0.7628885704250006
2631,-0.7632590554877758,-0.7635810718481525,-0.7630000689489858
2632,-0.7643196121725553,-0.763772046815097,-0.763122186131418
2633,-0.7642665779511639,-0.7638144883046687,-0.7632973980417457
2634,-0.7638423654445561,-0.7638781458445749,-0.7634513708079761
2635,-0.7636302415939953,-0.7640160701231677,-0.7636425099228875
2636,-0.7639484052103278,-0.7640797281846797,-0.7637752469383974
2637,-0.7646377770923883,-0.7640903392090798,-0.7638761273259934
2638,-0.7643196121725553,-0.7642070453509151,-0.7639557701356658
2639,-0.7644256662768326,-0.7643555811755136,-0.7640619588083696
2640,-0.7643726281449398,-0.7644510710062113,-0.7641787670531217
2641,-0.7644256662768326,-0.7642919259828328,-0.764130982176508
2642,-0.7638423654445561,-0.7641115617794855,-0.7640460319953291
2643,-0.7634181464204457,-0.7638993665893609,-0.7639982460745994
2644,-0.7633651082885528,-0.7637508307647624,-0.7639982460745994
2645,-0.7636302415939953,-0.7635033977203448,-0.7639222085970429
2646,-0.7631889884253354,-0.7633941030736527,-0.7637878723875561
2647,-0.7632961074895223,-0.763433968613561,-0.7637175621466018
2648,-0.7636173955965561,-0.7635273039519873,-0.7636580806924147
2649,-0.7638316011374172,-0.7635675917316956,-0.7636039097420814
2650,-0.7638316011374172,-0.7637283067881786,-0.7635605131539752
2651,-0.7639922471461849,-0.7643604435836863,-0.7638221608918572
2652,-0.7664555463428128,-0.7650032983327587,-0.7641638170104823
2653,-0.7668304031064436,-0.7655497254041163,-0.7644839755663312
2654,-0.7665626601929976,-0.7660104375352668,-0.7647346927161484
2655,-0.7661342543252774,-0.7665354375667909,-0.7650778475325973
2656,-0.7666162132075884,-0.7666211551150263,-0.7654370859099824
2657,-0.7668839652455379,-0.7666211551150263,-0.7657587919760724
2658,-0.7668304031064436,-0.7666425824156623,-0.7660429653393239
2659,-0.7666697544906749,-0.7667175804455157,-0.7663110526618637
2660,-0.7665090967504027,-0.7666854344089061,-0.7665576933222766
2661,-0.7664555463428128,-0.7665247209172401,-0.7665201628381842
2662,-0.7660807143456915,-0.7663640092511941,-0.7664397373331489
2663,-0.7660271613311006,-0.7662140082362333,-0.7663753947364774
2664,-0.7659200448739147,-0.7662032939339082,-0.7664075644686393
2665,-0.7664555463428128,-0.7661604403758474,-0.7663700321573441
2666,-0.7662413629614602,-0.7661604403758474,-0.7662896057387076
2667,-0.7660807143456915,-0.7660961522146708,-0.7661770082827642
2668,-0.7657058471540567,-0.7660854397379655,-0.7660965818641275
2669,-0.7658665035908284,-0.7659354408094274,-0.7660161555760054
2670,-0.7657058471540567,-0.7658497266516291,-0.765951815981167
2671,-0.7658129610042415,-0.7658175800934138,-0.7659357287658254
2672,-0.7659200448739147,-0.7658818682545904,-0.7659357287658254
2673,-0.7660271613311006,-0.7658818682545904,-0.7659303678833804
2674,-0.7658665035908284,-0.7659032994672691,-0.7658660282885419
2675,-0.7658129610042415,-0.76586044147556,-0.7658016864749574
2676,-0.7655987554633804,-0.7657425849323917,-0.7657266198946497
2677,-0.7653309943009273,-0.7657104407214022,-0.7657427058048466
2678,-0.7658665035908284,-0.7657961556616091,-0.765785600434246
2679,-0.7662949094585486,-0.7659997242761529,-0.7658981978901895
2680,-0.7668304031064436,-0.7662140084970361,-0.7659839853217855
2681,-0.7666697544906749,-0.7664711535784599,-0.7660536899755322
2682,-0.7666162132075884,-0.7666532954139732,-0.7661287538150358
2683,-0.7667768540023542,-0.766717581488727,-0.7662038193512274
2684,-0.7666162132075884,-0.7666640118027211,-0.7662788838433033
2685,-0.7665626601929976,-0.7666747245402293,-0.7663914798635874
2686,-0.7667232970772617,-0.7666640097162986,-0.7665148018252248
2687,-0.7665626601929976,-0.7666211540718149,-0.7665845053043412
2688,-0.7665626601929976,-0.7666318665485201,-0.7666220370935785
2689,-0.7666697544906749,-0.7665997241631504,-0.7665791438998384
2690,-0.7664020115772289,-0.7665140128741833,-0.7665416121106012
2691,-0.7662949094585486,-0.7665890090784166,-0.7665737806681328
2692,-0.7669374934936194,-0.7665461500434961,-0.7665308861692478
2693,-0.7663484494381344,-0.7664818637079396,-0.766504076014386
2694,-0.7663484494381344,-0.7664818637079396,-0.766487990887276
2695,-0.7664020115772289,-0.7664818637079396,-0.7664450980850794
2696,-0.7662949094585486,-0.7663640084687855,-0.7664236499872928
2697,-0.7663484494381344,-0.7663961505933525,-0.7664182868861016
2698,-0.7665090967504027,-0.7664175784155943,-0.7663968390493441
2699,-0.7664555463428128,-0.7664711481016001,-0.7664236471159741
2700,-0.7666697544906749,-0.7665461466530592,-0.7664611789052113
2701,-0.7666697544906749,-0.766567574475301,-0.7664129233933671
2702,-0.7664555463428128,-0.7664390051946247,-0.7663646680120372
2703,-0.7658665035908284,-0.7663532944272633,-0.7663324986714187
2704,-0.7660271613311006,-0.766096151953868,-0.7662306240244809
2705,-0.7653845486190187,-0.765742581281152,-0.7660912171967627
2706,-0.7649025975577107,-0.7654211548194256,-0.7659410878210674
2707,-0.7648490471501208,-0.7652390122015037,-0.765785597171384
2708,-0.7649561492688011,-0.7650762738365781,-0.765661264897123
2709,-0.7652137900533629,-0.7650745994823371,-0.7655317442805657
2710,-0.7653761801458011,-0.7652126724185494,-0.7654239019893452
2711,-0.7655926902755483,-0.7654589276773357,-0.7653862837995193
2712,-0.7660798383933547,-0.7656945828654413,-0.7654130632834775
2713,-0.7661339610376646,-0.7659003469183031,-0.7654345947800196
2714,-0.766242205022784,-0.766051962824457,-0.7655096305589089
2715,-0.7661339610376646,-0.7661494308447058,-0.7656275031492811
2716,-0.7660798383933547,-0.7661494308447058,-0.7657507375356994
2717,-0.7660798383933547,-0.7661386020499334,-0.7658632481995108
2718,-0.7660798383933547,-0.7660627963136806,-0.7659282836975796
2719,-0.7658633256566064,-0.7659436693998726,-0.7659445422784394
2720,-0.7655385611137359,-0.7657703914705254,-0.7659066044586413
2721,-0.7652137900533629,-0.7656187729563431,-0.7658307294716176
2722,-0.7653220444664862,-0.7654888159437483,-0.7657602755342162
2723,-0.7654303093076136,-0.7654346675362377,-0.765695242124379
2724,-0.7655926902755483,-0.7654563282554168,-0.7656464667733435
2725,-0.7656468220443617,-0.765510479010153,-0.7655868515418097
2726,-0.7654844371659255,-0.7655754601244787,-0.7655434952826792
2727,-0.7656468220443617,-0.7655971190180378,-0.7654892992735649
2728,-0.7655385611137359,-0.7655862889192513,-0.7654567818508166
2729,-0.7655385611137359,-0.7655862889192513,-0.7654676216008004
2730,-0.7656468220443617,-0.7656404349795363,-0.7655218169573421
2731,-0.7657550608154791,-0.7656620912650671,-0.7655651732164728
2732,-0.7657550608154791,-0.7656945799966102,-0.7655922705032001
2733,-0.7657009407781702,-0.7657054100953967,-0.7655922705032001
2734,-0.7655926902755483,-0.7657270663809276,-0.7656031080344377
2735,-0.7657550608154791,-0.7657487278825151,-0.7656410446796054
2736,-0.7658633256566064,-0.7657703893841027,-0.76566272235237
2737,-0.7658633256566064,-0.7657920469736476,-0.765689818986525
2738,-0.76580918606679,-0.7656296004471014,-0.7656139450436171
2739,-0.7647807776148714,-0.7653155411440352,-0.7654676167717643
2740,-0.7641853829049448,-0.7650123095925303,-0.7653267096800483
2741,-0.76434776517638,-0.7646441000563339,-0.7651532854266129
2742,-0.7640230032405104,-0.7643408721560686,-0.7650123782043823
2743,-0.7642936438355706,-0.7642758939105742,-0.7648985672247635
2744,-0.7644560143755014,-0.7643950197811709,-0.7648010160006344
2745,-0.7647807776148714,-0.7644491676670758,-0.7646763661846332
2746,-0.7646183979504372,-0.7645899521704288,-0.7645625550744998
2747,-0.764726648453059,-0.76463327021835,-0.7644324874717383
2748,-0.7645101487513158,-0.764644101360348,-0.7644053904460398
2749,-0.7645101487513158,-0.7645249754897513,-0.7644053904460398
2750,-0.7641853829049448,-0.7644708276038463,-0.7644053904460398
2751,-0.76434776517638,-0.7643733601052032,-0.764427067727261
2752,-0.7642395029422536,-0.7643408705912517,-0.7644324866886514
2753,-0.76434776517638,-0.7642542331913952,-0.7643945506960561
2754,-0.7640771324023229,-0.7642650614645619,-0.7643403549479709
2755,-0.7642395029422536,-0.7642650614645619,-0.764313257530729
2756,-0.76434776517638,-0.7644166791963356,-0.7643403561226013
